
58.000000 81.000000 
58.866666 79.700000 
59.733333 78.400000 
60.599999 77.100000 
61.466666 75.800000 
62.333332 74.500000 
63.199998 73.200000 
64.066665 71.900000 
64.933331 70.600000 
65.799998 69.300000 
66.666664 68.000000 

66.666664 68.000000 
68.049998 65.925000 
69.433331 63.850000 
70.816665 61.775000 
72.199998 59.700000 
73.583332 57.625000 
74.966666 55.550000 
76.349999 53.475000 
77.733333 51.400000 
79.116666 49.325000 
80.500000 47.250000 

80.500000 47.250000 
80.730000 46.905000 
80.960001 46.560001 
81.190001 46.215001 
81.420001 45.870001 
81.650002 45.525002 
81.880002 45.180002 
82.110002 44.835002 
82.340002 44.490002 
82.570003 44.145003 
82.800003 43.800003 

82.800003 43.800003 
82.905466 43.641808 
83.010930 43.483614 
83.116393 43.325419 
83.221857 43.167224 
83.327320 43.009029 
83.432784 42.850835 
83.538247 42.692640 
83.643710 42.534445 
83.749174 42.376250 
83.854637 42.218056 

83.854637 42.218056 
83.969798 42.045316 
84.084958 41.872575 
84.200118 41.699835 
84.315279 41.527095 
84.430439 41.354355 
84.545599 41.181615 
84.660760 41.008875 
84.775920 40.836134 
84.891080 40.663394 
85.006241 40.490654 

85.006241 40.490654 
86.305618 38.541589 
87.604994 36.592524 
88.904371 34.643459 
90.203748 32.694394 
91.503124 30.745329 
92.802501 28.796264 
94.101878 26.847199 
95.401254 24.898134 
96.700631 22.949069 
98.000008 21.000004 

98.000008 21.000004 
97.505453 20.258173 
97.010899 19.516341 
96.516345 18.774510 
96.021791 18.032679 
95.527237 17.290848 
95.032683 16.549017 
94.538129 15.807185 
94.043575 15.065354 
93.549020 14.323523 
93.054466 13.581692 

93.054466 13.581692 
92.282354 12.423523 
91.510242 11.265354 
90.738129 10.107185 
89.966017 8.949016 
89.193905 7.790847 
88.421793 6.632678 
87.649680 5.474509 
86.877568 4.316340 
86.105456 3.158171 
85.333344 2.000002 

85.333344 2.000002 
84.448840 3.326757 
83.564337 4.653513 
82.679834 5.980268 
81.795331 7.307023 
80.910828 8.633779 
80.026324 9.960534 
79.141821 11.287289 
78.257318 12.614045 
77.372815 13.940800 
76.488312 15.267555 

76.488312 15.267555 
76.182567 15.726173 
75.876822 16.184790 
75.571077 16.643407 
75.265332 17.102025 
74.959587 17.560642 
74.653842 18.019260 
74.348097 18.477877 
74.042352 18.936494 
73.736607 19.395112 
73.430862 19.853729 

73.430862 19.853729 
73.237778 20.143356 
73.044693 20.432983 
72.851608 20.722610 
72.658524 21.012238 
72.465439 21.301865 
72.272354 21.591492 
72.079269 21.881119 
71.886185 22.170746 
71.693100 22.460373 
71.500015 22.750000 

71.500015 22.750000 
71.412499 22.881274 
71.324983 23.012548 
71.237467 23.143822 
71.149951 23.275096 
71.062435 23.406370 
70.974919 23.537644 
70.887403 23.668918 
70.799887 23.800192 
70.712371 23.931466 
70.624855 24.062740 

70.624855 24.062740 
70.095705 24.856466 
69.566554 25.650191 
69.037404 26.443917 
68.508253 27.237643 
67.979103 28.031368 
67.449953 28.825094 
66.920802 29.618819 
66.391652 30.412545 
65.862502 31.206271 
65.333351 31.999996 

65.333351 31.999996 
64.291658 33.562536 
63.249965 35.125076 
62.208272 36.687615 
61.166579 38.250155 
60.124886 39.812695 
59.083192 41.375234 
58.041499 42.937774 
56.999806 44.500314 
55.958113 46.062853 
54.916420 47.625393 

54.916420 47.625393 
54.996471 47.598520 
55.076523 47.571647 
55.156574 47.544774 
55.236626 47.517901 
55.316677 47.491028 
55.396729 47.464155 
55.476780 47.437282 
55.556831 47.410409 
55.636883 47.383536 
55.716934 47.356663 

55.716934 47.356663 
55.656333 48.779421 
55.595732 50.202180 
55.535131 51.624938 
55.474530 53.047697 
55.413929 54.470455 
55.353328 55.893214 
55.292727 57.315972 
55.232126 58.738731 
55.171525 60.161489 
55.110924 61.584248 

55.110924 61.584248 
55.059896 62.782244 
55.008868 63.980241 
54.957841 65.178238 
54.906813 66.376235 
54.855785 67.574232 
54.804758 68.772229 
54.753730 69.970226 
54.702702 71.168223 
54.651675 72.366220 
54.600647 73.564217 

54.600647 73.564217 
54.587170 73.880624 
54.573693 74.197032 
54.560216 74.513440 
54.546739 74.829848 
54.533262 75.146255 
54.519785 75.462663 
54.506308 75.779071 
54.492831 76.095479 
54.479354 76.411887 
54.465878 76.728294 

54.465878 76.728294 
54.462640 76.804310 
54.459402 76.880325 
54.456164 76.956341 
54.452926 77.032356 
54.449688 77.108372 
54.446450 77.184387 
54.443212 77.260403 
54.439974 77.336418 
54.436736 77.412434 
54.433498 77.488449 

54.433498 77.488449 
54.424519 77.699258 
54.415540 77.910068 
54.406560 78.120877 
54.397581 78.331686 
54.388601 78.542496 
54.379622 78.753305 
54.370642 78.964114 
54.361663 79.174924 
54.352684 79.385733 
54.343704 79.596542 

54.343704 79.596542 
54.265316 81.436887 
54.186929 83.277232 
54.108541 85.117577 
54.030153 86.957922 
53.951765 88.798267 
53.873377 90.638612 
53.794989 92.478957 
53.716602 94.319302 
53.638214 96.159647 
53.559826 97.999992 

53.559826 97.999992 
53.420485 94.728626 
53.281144 91.457260 
53.141803 88.185894 
53.002462 84.914528 
52.863121 81.643162 
52.723780 78.371796 
