
18.000000 49.000000 
18.433333 50.733334 
18.866667 52.466667 
19.300000 54.200001 
19.733334 55.933334 
20.166667 57.666668 
20.600000 59.400002 
21.033334 61.133335 
21.466667 62.866669 
21.900001 64.600002 
22.333334 66.333336 

22.333334 66.333336 
23.025001 69.100002 
23.716667 71.866669 
24.408334 74.633335 
25.100000 77.400002 
25.791667 80.166668 
26.483334 82.933334 
27.175000 85.700001 
27.866667 88.466667 
28.558333 91.233334 
29.250000 94.000000 

29.250000 94.000000 
29.365000 93.540000 
29.480000 93.080000 
29.595000 92.620000 
29.710000 92.160001 
29.825000 91.700001 
29.940000 91.240001 
30.055000 90.780001 
30.170000 90.320001 
30.285000 89.860001 
30.400000 89.400002 

30.400000 89.400002 
30.452731 89.189075 
30.505463 88.978149 
30.558194 88.767223 
30.610926 88.556297 
30.663657 88.345371 
30.716389 88.134445 
30.769120 87.923519 
30.821852 87.712593 
30.874583 87.501667 
30.927315 87.290741 

30.927315 87.290741 
30.984895 87.060420 
31.042475 86.830099 
31.100055 86.599779 
31.157635 86.369458 
31.215216 86.139137 
31.272796 85.908817 
31.330376 85.678496 
31.387956 85.448175 
31.445536 85.217854 
31.503117 84.987534 

31.503117 84.987534 
32.152805 82.388780 
32.802493 79.790027 
33.452182 77.191273 
34.101870 74.592520 
34.751558 71.993767 
35.401247 69.395013 
36.050935 66.796260 
36.700623 64.197507 
37.350312 61.598753 
38.000000 59.000000 

38.000000 59.000000 
38.247277 58.010892 
38.494554 57.021783 
38.741831 56.032675 
38.989108 55.043567 
39.236385 54.054459 
39.483662 53.065350 
39.730939 52.076242 
39.978217 51.087134 
40.225494 50.098026 
40.472771 49.108917 

40.472771 49.108917 
40.858827 47.564692 
41.244884 46.020467 
41.630940 44.476241 
42.016997 42.932016 
42.403053 41.387791 
42.789110 39.843565 
43.175166 38.299340 
43.561223 36.755115 
43.947279 35.210889 
44.333336 33.666664 

44.333336 33.666664 
44.775587 31.897657 
45.217839 30.128650 
45.660091 28.359643 
46.102342 26.590636 
46.544594 24.821629 
46.986845 23.052621 
47.429097 21.283614 
47.871349 19.514607 
48.313600 17.745600 
48.755852 15.976593 

48.755852 15.976593 
48.908724 15.365103 
49.061597 14.753613 
49.214469 14.142123 
49.367342 13.530634 
49.520214 12.919144 
49.673087 12.307654 
49.825959 11.696164 
49.978831 11.084674 
50.131704 10.473184 
50.284576 9.861694 

50.284576 9.861694 
50.381119 9.475525 
50.477661 9.089355 
50.574203 8.703186 
50.670746 8.317017 
50.767288 7.930847 
50.863831 7.544678 
50.960373 7.158508 
51.056915 6.772339 
51.153458 6.386169 
51.250000 6.000000 

51.250000 6.000000 
51.293758 6.175032 
51.337516 6.350064 
51.381274 6.525096 
51.425032 6.700128 
51.468790 6.875160 
51.512548 7.050192 
51.556306 7.225224 
51.600064 7.400256 
51.643822 7.575288 
51.687580 7.750320 

51.687580 7.750320 
51.952155 8.808621 
52.216730 9.866922 
52.481306 10.925223 
52.745881 11.983524 
53.010456 13.041824 
53.275031 14.100125 
53.539606 15.158426 
53.804182 16.216727 
54.068757 17.275027 
54.333332 18.333328 

54.333332 18.333328 
54.854179 20.416714 
55.375025 22.500101 
55.895872 24.583487 
56.416718 26.666873 
56.937565 28.750259 
57.458411 30.833646 
57.979258 32.917032 
58.500105 35.000418 
59.020951 37.083804 
59.541798 39.167191 

59.541798 39.167191 
59.575771 39.303085 
59.609745 39.438980 
59.643719 39.574875 
59.677692 39.710770 
59.711666 39.846664 
59.745640 39.982559 
59.779613 40.118454 
59.813587 40.254349 
59.847561 40.390244 
59.881535 40.526138 

59.881535 40.526138 
61.387195 40.485033 
62.892856 40.443928 
64.398516 40.402822 
65.904177 40.361717 
67.409838 40.320612 
68.915498 40.279507 
70.421159 40.238401 
71.926820 40.197296 
73.432480 40.156191 
74.938141 40.115086 

74.938141 40.115086 
76.205944 40.080474 
77.473747 40.045863 
78.741550 40.011251 
80.009354 39.976640 
81.277157 39.942028 
82.544960 39.907417 
83.812763 39.872805 
85.080566 39.838194 
86.348370 39.803582 
87.616173 39.768970 

87.616173 39.768970 
87.951017 39.759829 
88.285861 39.750687 
88.620705 39.741546 
88.955550 39.732404 
89.290394 39.723263 
89.625238 39.714121 
89.960082 39.704980 
90.294926 39.695838 
90.629771 39.686697 
90.964615 39.677555 

90.964615 39.677555 
91.045060 39.675359 
91.125505 39.673163 
91.205950 39.670967 
91.286395 39.668771 
91.366840 39.666574 
91.447285 39.664378 
91.527731 39.662182 
91.608176 39.659986 
91.688621 39.657790 
91.769066 39.655594 

91.769066 39.655594 
91.992159 39.649503 
92.215253 39.643413 
92.438346 39.637322 
92.661440 39.631232 
92.884533 39.625141 
93.107626 39.619051 
93.330720 39.612960 
93.553813 39.606870 
93.776907 39.600779 
94.000000 39.594688 

94.000000 39.594688 
92.052421 39.541518 
90.104842 39.488348 
88.157262 39.435178 
86.209683 39.382008 
84.262104 39.328838 
82.314525 39.275668 
80.366946 39.222498 
78.419366 39.169328 
76.471787 39.116158 
74.524208 39.062988 

74.524208 39.062988 
71.062223 38.968474 
67.600239 38.873960 
64.138254 38.779446 
60.676270 38.684932 
57.214285 38.590418 
53.752300 38.495904 
50.290316 38.401390 
46.828331 38.306876 
43.366346 38.212362 
39.904362 38.117847 

39.904362 38.117847 
39.475510 38.106139 
39.046658 38.094431 
38.617805 38.082723 
38.188953 38.071015 
37.760101 38.059307 
37.331249 38.047599 
36.902397 38.035891 
36.473545 38.024183 
36.044693 38.012475 
35.615841 38.000767 

35.615841 38.000767 
34.835851 37.979473 
34.055861 37.958179 
33.275870 37.936885 
32.495880 37.915591 
31.715890 37.894297 
30.935900 37.873003 
30.155910 37.851709 
29.375919 37.830415 
28.595929 37.809121 
27.815939 37.787827 

27.815939 37.787827 
26.682599 37.756886 
25.549259 37.725945 
24.415919 37.695005 
23.282579 37.664064 
22.149240 37.633123 
21.015900 37.602183 
19.882560 37.571242 
18.749220 37.540302 
17.615880 37.509361 
16.482540 37.478420 

16.482540 37.478420 
16.411736 37.476487 
16.340932 37.474554 
16.270128 37.472622 
16.199324 37.470689 
16.128520 37.468756 
16.057717 37.466823 
15.986913 37.464890 
15.916109 37.462957 
15.845305 37.461024 
15.774501 37.459091 

15.774501 37.459091 
14.797051 37.432406 
13.819600 37.405721 
12.842150 37.379036 
11.864700 37.352351 
10.887249 37.325666 
9.909799 37.298981 
8.932349 37.272297 
7.954899 37.245612 
6.977448 37.218927 
5.999998 37.192242 

5.999998 37.192242 
8.175424 37.132851 
10.350850 37.073461 
